,ts_code,slope5,slope10,slope20,slope30,slope54
58,000156.SZ,-0.0810000000000014,0.0081818181818185,0.0359398496240602,0.0187363737486093,0.0184619782732989
90,000501.SZ,-0.5210000000000011,0.0985454545454548,0.1153007518796991,0.0714527252502778,0.0368515342100245
107,000524.SZ,-0.2070000000000016,0.0395151515151523,0.0557293233082706,0.0353325917686315,0.024664760815704
112,000530.SZ,-0.0910000000000008,0.2061818181818183,0.1051203007518795,0.0591879866518352,0.0493718315227748
135,000558.SZ,-0.2970000000000008,0.1047878787878789,0.0877067669172931,0.0532102335928809,0.0261951591385553
140,000564.SZ,-0.1120000000000007,0.0086060606060607,0.0547744360902255,0.0454060066740822,0.0459942824471126
157,000592.SZ,-0.1350000000000003,0.0154545454545457,0.038721804511278,0.0231167964404893,0.0263666857251762
171,000610.SZ,-0.5560000000000016,0.0781212121212129,0.1051428571428566,0.0679399332591766,0.0342126929674098
176,000620.SZ,-0.0660000000000002,0.0007878787878787,0.0366390977443608,0.021817575083426,0.0191400800457403
185,000631.SZ,-0.0360000000000001,0.0139393939393939,0.0136691729323307,0.0218687430478308,0.0178692586239755
210,000679.SZ,-0.4850000000000021,0.0895151515151516,0.1304962406015035,0.1109499443826473,0.0719988564894224
222,000697.SZ,-0.0190000000000006,0.023757575757576,0.0477368421052631,0.0029610678531699,0.0172086906803887
242,000721.SZ,-0.557000000000003,0.0038181818181814,0.1195488721804509,0.0874505005561733,0.0760594625500285
252,000735.SZ,-0.0620000000000004,0.0115757575757574,0.0275413533834585,0.0464226918798664,0.0353180865256335
277,000785.SZ,-0.3220000000000004,0.0788484848484849,0.1002481203007519,0.0623314794215794,0.028353344768439
292,000802.SZ,-0.1300000000000006,0.0090303030303031,0.0171052631578944,0.0304582869855394,0.0440030493615398
295,000809.SZ,-0.0410000000000007,0.0458181818181819,0.0445037593984962,0.0290812013348164,0.0204154755098151
297,000811.SZ,-0.3090000000000004,0.0737575757575761,0.098781954887218,0.031472747497219,0.0413024585477413
301,000816.SZ,-0.2660000000000002,0.0406666666666666,0.0732932330827067,0.0460734149054504,0.0266662854964741
318,000848.SZ,-0.054,0.0474545454545459,0.0409924812030073,0.0233659621801999,0.0297247951210214
324,000859.SZ,-0.0130000000000009,0.1889696969696974,0.0624962406015036,0.0315951056729698,0.060289689346293
327,000863.SZ,-0.1040000000000004,0.1090909090909092,0.0647067669172931,0.0401824249165739,0.0178212311797217
341,000888.SZ,-0.1950000000000021,0.0135757575757568,0.0777067669172928,0.0341423804226916,0.0175540308747854
383,000949.SZ,-0.0930000000000005,0.0045454545454545,0.0320375939849623,0.0240333704115683,0.0260552696779111
406,000980.SZ,-0.07,0.0073333333333333,0.0374812030075187,0.0163581757508341,0.0234011816275966
415,000995.SZ,-0.129000000000002,0.2596363636363637,0.1831578947368416,0.1109966629588428,0.0854400609872305
436,001222.SZ,-0.003000000000003,0.0264242424242423,0.1156165413533829,0.1368832035595102,0.1012837812083092
477,001313.SZ,-0.0200000000000011,0.0044848484848484,0.1011428571428569,0.0677263626251388,0.0267970268724984
480,001317.SZ,-0.7040000000000077,0.0032727272727276,0.0884285714285707,0.1741290322580642,0.141597484276729
506,001380.SZ,-0.1930000000000031,0.0040606060606055,0.1356240601503754,0.0552703003337037,0.0849140461215929
526,002014.SZ,-0.0500000000000011,0.0092121212121212,0.0082481203007515,0.010033370411568,0.0139134743663043
544,002033.SZ,-0.1490000000000016,0.0092121212121213,0.0436090225563907,0.0217463848720797,0.0090348770726128
552,002041.SZ,-0.1100000000000018,0.0247878787878789,0.0311578947368417,0.0014749721913235,0.0242382313703067
553,002042.SZ,-0.0780000000000009,0.0132121212121212,0.0506992481203007,0.0467786429365961,0.0360053363826948
570,002059.SZ,-0.0870000000000013,0.0103030303030305,0.0264060150375938,0.0176929922135705,0.0139977129788449
579,002068.SZ,-0.0520000000000009,0.0063030303030304,0.1257744360902254,0.0389321468298108,0.0683228511530397
585,002076.SZ,-0.0139999999999999,0.0368484848484848,0.0966165413533833,0.0747296996662958,0.0407230798551552
591,002082.SZ,-0.0770000000000009,0.075818181818182,0.0616165413533834,0.0359555061179086,0.0424707451877262
596,002088.SZ,-0.0370000000000016,0.0159393939393941,0.062533834586466,0.0277931034482755,0.0254511149228128
621,002115.SZ,-0.5310000000000016,0.1164242424242432,0.2146992481203006,0.1480200222469408,0.0814640747093576
632,002127.SZ,-0.118000000000001,0.0016363636363637,0.0473909774436089,0.0699043381535038,0.0443369544501619
646,002141.SZ,-0.0420000000000002,0.0206666666666667,0.0318646616541353,0.0184872080088987,0.0150619401562797
651,002148.SZ,-0.4450000000000009,0.0921818181818181,0.1133984962406015,0.0789032258064515,0.0430081951591384
662,002159.SZ,-0.4090000000000027,0.1032727272727265,0.1117518796992473,0.0692124582869852,0.0556119687440441
664,002161.SZ,-0.0080000000000004,0.0520000000000001,0.0350827067669171,0.0356218020022246,0.0431404612159328
665,002162.SZ,-0.1510000000000005,0.0176969696969696,0.0444511278195487,0.0291368186874304,0.0163308557270821
666,002163.SZ,-0.2220000000000013,0.0844242424242425,0.1095639097744358,0.1170300333704113,0.0901875357347054
671,002168.SZ,-0.0390000000000006,0.0315151515151515,0.0350977443609022,0.0271301446051167,0.022250809986659
690,002187.SZ,-0.4000000000000005,0.0606060606060609,0.0627894736842104,0.0777263626251389,0.0463865065751857
713,002210.SZ,-0.0030000000000002,0.0073939393939393,0.0249323308270676,0.0130300333704115,0.016015627977892
727,002225.SZ,-0.027000000000001,0.0283636363636361,0.0673007518796992,0.0453014460511679,0.027111873451496
737,002235.SZ,-0.1670000000000003,0.0563636363636362,0.0618045112781954,0.0535172413793102,0.0378604917095482
753,002251.SZ,-0.1030000000000009,0.0066060606060608,0.0282857142857141,0.0233748609566183,0.0286487516676195
758,002256.SZ,-0.0100000000000002,0.0107272727272728,0.0278646616541352,0.0146051167964404,0.0122630074328187
789,002291.SZ,-0.1110000000000009,0.3155151515151514,0.1671278195488721,0.1089655172413791,0.0683335239184294
810,002313.SZ,-0.566000000000002,0.0401212121212125,0.1358796992481201,0.0814260289210232,0.0529247188869829
813,002316.SZ,-0.0150000000000005,0.0031515151515149,0.0177744360902255,0.0131457174638486,0.0168526777206021
816,002319.SZ,-0.1890000000000012,0.037636363636364,0.0764661654135335,0.0278576195773077,0.0551480846197825
817,002320.SZ,-0.0739999999999998,0.0135757575757576,0.0495789473684208,0.037107897664071,0.0300728035067656
818,002321.SZ,-0.0900000000000001,0.0479393939393939,0.0362631578947368,0.0366651835372636,0.0249921860110539
832,002336.SZ,-0.0960000000000006,0.0509696969696971,0.1028045112781953,0.062520578420467,0.0641905850962454
846,002351.SZ,-0.0470000000000039,0.1536969696969704,0.2058496240601506,0.0980956618464956,0.1147482370878596
849,002354.SZ,-0.1600000000000009,0.0951515151515152,0.2087218045112779,0.161615127919911,0.0951202591957308
852,002357.SZ,-0.1020000000000007,0.0220606060606058,0.0685714285714284,0.0590233592880976,0.0415391652372783
871,002377.SZ,-0.0230000000000003,0.0253333333333333,0.0291804511278194,0.0261601779755282,0.0250684200495521
889,002395.SZ,-0.1570000000000021,0.0161818181818183,0.1606992481203007,0.0913192436040039,0.0607966457023059
894,002400.SZ,-0.4370000000000018,0.1050303030303029,0.1631052631578944,0.1358865406006672,0.1105149609300551
923,002431.SZ,-0.0050000000000002,0.0076363636363636,0.0281203007518796,0.0129299221357062,0.0149754145225843
974,002489.SZ,-0.0880000000000006,0.004121212121212,0.0215263157894736,0.0164293659621801,0.0104219554030874
1007,002529.SZ,-0.0900000000000004,0.0487272727272724,0.0854285714285714,0.0243959955506115,0.0499291023441966
1074,002596.SZ,-0.1010000000000005,0.0258787878787878,0.0551203007518796,0.0446229143492769,0.032058319039451
1084,002607.SZ,-0.0740000000000007,0.0143636363636364,0.0632706766917292,0.0325027808676307,0.0217690108633504
1085,002608.SZ,-0.0400000000000008,0.0040000000000002,0.0180150375939849,0.0096662958843157,0.0018574423480082
1104,002631.SZ,-0.0260000000000004,0.0535757575757577,0.0247744360902253,0.031806451612903,0.0198631599008956
1112,002639.SZ,-0.2640000000000003,0.1772727272727275,0.0981804511278196,0.0648364849833146,0.0476314084238611
1119,002646.SZ,-0.2380000000000025,0.0386666666666671,0.0533458646616538,0.0331190211345938,0.0268004574042308
1122,002649.SZ,-0.108000000000003,0.061818181818182,0.0904285714285711,0.0426829810900997,0.0244882790165808
1123,002650.SZ,-0.0440000000000003,0.0681818181818183,0.056375939849624,0.0134927697441601,0.0610409757956927
1170,002701.SZ,-0.0410000000000004,0.0539999999999999,0.0352180451127818,0.0155528364849832,0.025364208118925
1175,002707.SZ,-0.0500000000000011,0.016909090909091,0.0355563909774432,0.0171301446051166,0.0075631789594052
1178,002712.SZ,-0.2960000000000005,0.0085454545454546,0.0616240601503757,0.0391345939933258,0.0484234800838573
1184,002718.SZ,-0.0970000000000013,0.0118787878787885,0.0091278195488719,0.0878954393770853,0.0841093958452447
1196,002731.SZ,-0.0210000000000001,0.020242424242424,0.0810676691729321,0.0634349276974415,0.0353748808843146
1214,002752.SZ,-0.1590000000000013,0.0738181818181821,0.066533834586466,0.0426362625139042,0.0255753764055649
1219,002758.SZ,-0.2010000000000008,0.019030303030303,0.0334661654135337,0.0257152391546162,0.0149590242043071
1231,002772.SZ,-0.0110000000000012,0.0297575757575758,0.0395563909774436,0.0345962180200221,0.0259973318086524
1252,002797.SZ,-0.0900000000000017,0.0486666666666668,0.0452481203007515,0.0094682981090098,0.0519313893653514
1265,002811.SZ,-0.1640000000000012,0.0069090909090907,0.0475112781954884,0.03523915461624,0.0321921097770152
1271,002818.SZ,-0.0720000000000019,0.0829696969696973,0.071977443609022,0.0459955506117906,0.0275479321517056
1292,002840.SZ,-0.2260000000000024,0.0025454545454545,0.0446992481203009,0.0603670745272521,0.0509151896321706
1304,002853.SZ,-0.2560000000000019,0.0126060606060602,0.1230977443609019,0.0860889877641822,0.0853592529064226
1311,002861.SZ,-1.2586816205116233e-15,0.2878787878787876,0.1596541353383455,0.0477130144605114,0.0122553840289687
1314,002864.SZ,-0.0930000000000083,0.4234545454545454,0.2265488721804501,0.1282335928809782,0.0741402706308361
1352,002905.SZ,-0.1810000000000008,0.0007878787878788,0.0866090225563905,0.0783648498331477,0.05683704974271
1365,002919.SZ,-0.4010000000000017,0.1831515151515149,0.1574060150375935,0.0856907675194656,0.066262626262626
1396,002953.SZ,-0.066000000000002,0.649212121212121,0.3358195488721803,0.1928965517241377,0.0818197064989516
1398,002956.SZ,-0.238000000000003,0.1195757575757578,0.1663834586466161,0.1362758620689651,0.0803929864684579
1401,002959.SZ,-0.0470000000000066,0.0119393939393926,0.1908872180451111,0.0162625139043374,0.0008397179340565
1414,002973.SZ,-0.0280000000000017,1.9220086777471252e-16,0.0883007518796989,0.0278197997775303,0.007170954831332
1449,003010.SZ,-0.0300000000000017,0.4564848484848497,0.3059323308270672,0.2617397107897661,0.2564776062511907
1454,003016.SZ,-0.0020000000000019,0.0131515151515154,0.0322406015037591,0.0447497219132368,0.0395281113016961
1473,003037.SZ,-0.0070000000000018,0.0363030303030306,0.0908571428571428,0.0529810901001111,0.0253767867352772
1505,600012.SH,-0.0460000000000019,0.0858181818181818,0.0809248120300746,0.0653503893214678,0.0160636554221457
1523,600033.SH,-0.0220000000000003,0.0109090909090909,0.014706766917293,0.011067853170189,0.005594816085382
1524,600035.SH,-0.0110000000000003,0.0147272727272728,0.0249398496240599,0.0180912124582868,0.010017152658662
1526,600037.SH,-0.0270000000000015,0.0195151515151514,0.039518796992481,0.0238420467185761,0.0233459119496854
1555,600080.SH,-0.0170000000000008,0.0303636363636366,0.0258120300751878,0.0448565072302557,0.0319797979797979
1561,600088.SH,-0.0100000000000047,0.1615757575757579,0.1509849624060145,0.080473859844271,0.074045359252906
1571,600103.SH,-0.0180000000000006,0.0055151515151515,0.0233609022556389,0.0153481646273636,0.0114949494949494
1591,600126.SH,-0.0400000000000003,0.0521818181818182,0.0396541353383457,0.0183203559510566,0.0089346293119877
1597,600132.SH,-0.6680000000000074,0.0392121212121246,0.3198646616541339,0.105646273637374,0.0819554030874776
1601,600137.SH,-0.7400000000000025,0.0010303030303034,0.0656616541353379,0.0637775305895435,0.055760243948923
1614,600158.SH,-0.2680000000000011,0.1033333333333334,0.0792030075187969,0.049988876529477,0.0284703640175337
1619,600163.SH,-0.0200000000000008,0.044060606060606,0.0010601503759396,0.0096573971078974,0.0238193253287592
1630,600177.SH,-0.2030000000000013,0.0634545454545454,0.0634135338345864,0.0454349276974413,0.0167238421955402
1668,600223.SH,-0.0290000000000012,0.0024848484848482,0.0207744360902255,0.0098909899888762,0.0011808652563368
1678,600234.SH,-0.0280000000000012,0.0856363636363636,0.0929699248120299,0.0719154616240266,0.0641970649895177
1703,600269.SH,-0.0280000000000009,0.0010909090909091,0.009954887218045,0.009325917686318,0.0109270059081379
1724,600300.SH,-0.1010000000000002,0.0013939393939395,0.0386015037593984,0.0269388209121245,0.0173451496093005
1734,600313.SH,-0.0280000000000015,0.0387878787878788,0.0442406015037592,0.0131368186874304,0.020813036020583
1735,600315.SH,-0.126000000000003,0.0396363636363636,0.1075714285714282,0.0495706340378195,0.0231842957880691
1740,600322.SH,-0.0860000000000002,0.0526060606060605,0.0381503759398496,0.0141357063403781,0.0184352963598246
1761,600350.SH,-0.0080000000000009,0.0253939393939393,0.0425714285714284,0.0305606229143491,0.0217087859729367
1763,600352.SH,-0.0440000000000016,0.0021212121212131,0.0279624060150375,0.0170611790878753,0.0089933295216313
1765,600354.SH,-0.1570000000000007,0.0061212121212122,0.0248120300751879,0.0176507230255838,0.0203011244520677
1785,600377.SH,-0.0750000000000009,0.0772727272727277,0.0490676691729319,0.0642380422691876,0.0319401562797786
1802,600398.SH,-0.0100000000000007,0.0389696969696971,0.0431879699248118,0.0185539488320354,0.0004307223175146
1806,600405.SH,-0.0180000000000005,0.0636363636363635,0.0378195488721803,0.0461446051167963,0.0331503716409376
1822,600429.SH,-0.1570000000000007,0.0116969696969697,0.0446842105263156,0.0301379310344826,0.014732227939775
1839,600462.SH,-0.0460000000000001,0.0226060606060605,0.0270526315789473,0.0135906562847608,0.0097247951210215
1852,600482.SH,-0.0850000000000052,0.2094545454545459,0.1376541353383449,0.0127119021134588,0.0325500285877641
1871,600506.SH,-0.7670000000000033,0.2610303030303034,0.3836541353383455,0.2893704115684091,0.1669216695254429
1906,600548.SH,-0.0290000000000022,0.0291515151515153,0.0802631578947366,0.07285873192436,0.0540785210596529
1911,600556.SH,-0.5190000000000016,0.0346060606060605,0.1066240601503758,0.0892169076751946,0.0537259386315989
1920,600567.SH,-0.0500000000000003,0.0022424242424243,0.028157894736842,0.0156462736373748,0.0105786163522012
1922,600569.SH,-0.002,0.0203636363636363,0.0248796992481202,0.0124961067853169,0.0096028206594244
1927,600575.SH,-0.0180000000000003,0.0475151515151515,0.0440827067669172,0.0247608453837596,0.0077613874595006
1944,600593.SH,-3.1300000000000057,0.4176969696969706,0.9962781954887208,0.8548431590656277,0.636010291595197
1951,600600.SH,-0.1410000000000079,0.3104848484848523,0.469684210526315,0.201285873192435,0.1372426148275192
1955,600604.SH,-0.1230000000000009,0.0806666666666667,0.0633383458646615,0.0329521690767519,0.0242919763674479
1965,600616.SH,-0.2240000000000009,0.0353333333333335,0.0636992481203005,0.0429032258064515,0.0323891747665331
1977,600630.SH,-0.0560000000000016,0.1102424242424244,0.0512556390977443,0.0638464961067851,0.0664955212502381
1996,600655.SH,-0.066000000000001,0.005939393939394,0.0360601503759397,0.0247252502780866,0.0143198017914998
2001,600662.SH,-0.0030000000000007,0.0315151515151515,0.0283233082706764,0.0103781979977752,0.0141738136077757
2005,600666.SH,-0.0290000000000005,0.0002424242424244,0.0317142857142856,0.0143448275862068,0.0226712407089765
2008,600671.SH,-0.0500000000000017,0.0012727272727273,0.0232481203007514,0.0035750834260287,0.028730703259005
2020,600686.SH,-0.0260000000000005,0.326909090909091,0.2889699248120299,0.1016618464961064,0.0330337335620352
2026,600693.SH,-0.2430000000000007,0.0577575757575758,0.0726616541353383,0.0561446051167963,0.0292311797217457
2027,600694.SH,-0.6590000000000047,0.2373939393939397,0.2780827067669172,0.2406740823136815,0.1328500095292546
2029,600697.SH,-0.4800000000000022,0.0429696969696973,0.0801052631578943,0.063274749721913,0.0544840861444633
2030,600698.SH,-0.0780000000000008,0.0039999999999999,0.0394210526315786,0.011984427141268,0.0143891747665331
2036,600706.SH,-0.5750000000000026,0.1076363636363643,0.1156390977443603,0.0724560622914349,0.0488671621879167
2041,600712.SH,-0.2700000000000006,0.0082424242424243,0.0744586466165411,0.0500845383759732,0.0604333905088621
2045,600716.SH,-0.0320000000000006,0.0185454545454543,0.0276165413533833,0.0352969966629587,0.0205923384791308
2052,600724.SH,-0.1190000000000002,0.1213939393939394,0.1464887218045112,0.0832191323692991,0.0539024204307222
2053,600725.SH,-0.0050000000000006,0.0432121212121213,0.0358571428571428,0.0147853170189097,0.0242858776443681
2066,600738.SH,-0.3360000000000001,0.0309696969696969,0.0332255639097744,0.0475706340378197,0.0422412807318467
2091,600768.SH,-0.0500000000000013,0.0035757575757569,0.0379924812030074,0.0193681868743044,0.0302195540308746
2100,600778.SH,-0.7080000000000013,0.1971515151515153,0.2070676691729321,0.126075639599555,0.0466769582618638
2106,600785.SH,-0.7630000000000013,0.0336363636363638,0.1114060150375938,0.0777419354838707,0.0549285305889078
2112,600793.SH,-0.1000000000000029,1.05309090909091,0.8319323308270673,0.4778576195773079,0.2419378692586238
2116,600797.SH,-0.0960000000000015,0.0103030303030304,0.0862631578947366,0.038794215795328,0.0396977320373546
2130,600814.SH,-0.4490000000000006,0.0497575757575758,0.1018721804511277,0.0698798665183536,0.0346209262435676
2136,600820.SH,-0.0080000000000016,0.0010909090909093,0.0201654135338342,0.0055261401557283,0.0033645892891174
2139,600824.SH,-0.0280000000000003,0.3101212121212119,0.1526090225563909,0.0880088987764181,0.0397194587383266
2141,600826.SH,-0.4750000000000013,0.071454545454545,0.0801729323308266,0.0311813125695216,0.0670611778158947
2143,600828.SH,-0.2500000000000003,0.0483030303030303,0.0799924812030073,0.054738598442714,0.0272498570611777
2144,600829.SH,-0.5270000000000011,0.1044242424242426,0.1087894736842104,0.0525628476084537,0.0517979797979796
2147,600833.SH,-0.3150000000000018,0.1177575757575762,0.1373834586466163,0.0348431590656281,0.0569990470745186
2151,600838.SH,-0.3020000000000012,0.0806666666666668,0.0764360902255639,0.0323870967741932,0.0470916714312939
2161,600851.SH,-0.4240000000000011,0.0914545454545456,0.0693984962406015,0.0411724137931034,0.0192212692967409
2162,600853.SH,-0.1310000000000009,0.0035151515151517,0.0462857142857141,0.0280711902113458,0.0185355441204497
2167,600859.SH,-0.184000000000001,0.0392727272727272,0.0953684210526312,0.0376818687430475,0.0181867733943203
2186,600880.SH,-0.1320000000000007,0.1768484848484852,0.0961052631578946,0.0622758620689653,0.0326647608157041
2187,600881.SH,-0.1700000000000003,0.0046666666666667,0.0460902255639097,0.0239666295884315,0.0125873832666285
2188,600882.SH,-0.0670000000000049,0.1132727272727273,0.1396766917293226,0.0805383759733033,0.0912906422717741
2192,600886.SH,-0.0980000000000019,0.056969696969697,0.0741503759398495,0.0435305895439373,0.0026300743281871
2200,600897.SH,-0.1420000000000025,0.0149696969696965,0.0164285714285711,0.0092213570634034,0.0207631027253667
2202,600900.SH,-0.0170000000000006,0.1527878787878784,0.1239172932330821,0.0765628476084531,0.0001139698875546
2248,600984.SH,-0.0930000000000001,0.0308484848484848,0.0406390977443608,0.0142157953281422,0.0194678864112826
2250,600986.SH,-0.1390000000000012,0.0442424242424243,0.0804285714285713,0.0587096774193547,0.051529635982466
2271,601010.SH,-0.2910000000000004,0.0103030303030302,0.0833759398496239,0.0556596218020021,0.0275570802363254
2309,601121.SH,-0.0210000000000002,0.0266060606060607,0.0203383458646616,0.0140088987764182,0.0189510196302648
2325,601169.SH,-0.0099999999999999,0.0030909090909093,0.0180150375939847,0.0126496106785315,0.0004570230607965
2337,601216.SH,-0.0740000000000013,0.1047272727272728,0.1166090225563909,0.0414549499443825,0.0413074137602439
2349,601288.SH,-0.0200000000000012,0.0070909090909091,0.0178571428571427,0.0159310344827585,0.0034419668381932
2368,601398.SH,-0.0020000000000004,0.0253939393939396,0.0248721804511276,0.0183225806451612,0.0044741757194586
2370,601456.SH,-0.0850000000000004,0.0890303030303034,0.0856015037593983,0.0216596218020018,0.0069594053744994
2371,601500.SH,-0.0170000000000008,0.0361212121212118,0.0280075187969924,0.0108565072302557,0.0048206594244329
2374,601518.SH,-0.0420000000000005,0.0020606060606061,0.0140751879699247,0.0094460511679643,0.0060510768057937
2386,601599.SH,-0.0400000000000001,0.018909090909091,0.0293082706766915,0.0304093437152391,0.0190882408995616
2415,601702.SH,-0.0070000000000031,0.2052727272727273,0.2221578947368417,0.0919532814238036,0.0082065942443298
2464,601933.SH,-0.3460000000000015,0.0689696969696971,0.1371578947368419,0.0961357063403781,0.0669376786735276
2470,601963.SH,-0.054000000000001,0.0098181818181819,0.031691729323308,0.0120823136818686,0.0237335620354486
2474,601969.SH,-0.0800000000000011,0.065030303030303,0.0515714285714283,0.0306740823136816,0.0175330665141985
2477,601988.SH,-0.0050000000000002,0.0133333333333336,0.0174210526315788,0.0163337041156839,0.0050558414331998
2479,601990.SH,-0.1180000000000003,0.0324242424242422,0.0316390977443608,0.0055750834260286,0.0007802553840288
2486,601999.SH,-0.1460000000000011,0.002,0.0394285714285712,0.0377953281423803,0.0298017914999045
2527,603043.SH,-0.1320000000000025,0.0229090909090906,0.0945789473684208,0.0492347052280309,0.0344615971031064
2538,603059.SH,-0.016000000000006,0.0570909090909098,0.0660375939849615,0.063052280311457,0.0657686296931576
2539,603060.SH,-0.0090000000000005,0.001818181818182,0.034548872180451,0.0339977753058953,0.0294838955593671
2557,603081.SH,-0.4090000000000029,0.1675151515151521,0.1469624060150375,0.098703003337041,0.0554640747093576
2572,603099.SH,-2.8160000000000034,0.4401818181818188,0.6442857142857135,0.475281423804226,0.4848157042119301
2603,603136.SH,-0.1520000000000011,0.0049696969696974,0.0575939849624057,0.0235995550611789,0.0160632742519533
2623,603170.SH,-0.1170000000000019,0.006363636363637,0.101255639097744,0.097759733036707,0.0828965122927384
2629,603178.SH,-0.0590000000000029,0.1066666666666667,0.0094060150375939,0.0297419354838707,0.0207943586811508
2631,603180.SH,-0.2310000000000022,0.0170909090909093,0.098383458646616,0.0788320355951055,0.0736607585286827
2637,603187.SH,-0.1100000000000014,0.0053939393939399,0.0515789473684209,0.0126162402669631,0.0155361158757382
2659,603213.SH,-0.0590000000000018,0.038787878787879,0.025924812030075,0.0592836484983311,0.0345431675242994
2660,603214.SH,-0.0140000000000004,0.7252121212121215,0.426285714285714,0.2596262513904335,0.124202782542405
2662,603216.SH,-0.7950000000000004,0.1330909090909098,0.1266015037593981,0.083790878754171,0.0426129216695253
2669,603223.SH,-0.0260000000000013,0.0898787878787885,0.0574511278195487,0.0564783092324804,0.0309125214408231
2686,603258.SH,-0.0740000000000054,0.0048484848484853,0.1090526315789464,0.0148520578420462,0.0752532875929098
2696,603273.SH,-0.1110000000000041,0.2085454545454539,0.1359999999999997,0.0752947719688538,0.0363064608347626
2721,603307.SH,-0.2330000000000057,0.1148484848484857,0.2369924812030067,0.2096818687430469,0.0935090527920713
2743,603330.SH,-0.0870000000000012,0.0464848484848485,0.0701654135338343,0.0563604004449386,0.0606037735849056
2774,603378.SH,-0.0190000000000009,0.041030303030303,0.0214812030075185,0.0018464961067851,0.0051896321707641
2783,603389.SH,-0.6700000000000024,0.0476363636363638,0.1193233082706766,0.0568075639599552,0.0141524680769962
2824,603533.SH,-0.3770000000000051,0.1489090909090904,0.2682781954887218,0.2443937708565069,0.1484360587002095
2845,603587.SH,-0.4929999999999998,0.1583030303030299,0.0962105263157891,0.0697708565072299,0.0371248332380406
2851,603598.SH,-1.3100000000000038,0.2816363636363644,0.4227819548872173,0.2516106785317015,0.1220834762721553
2858,603607.SH,-0.3190000000000016,0.0371515151515145,0.0049323308270671,0.0736240266963287,0.0432719649323419
2860,603609.SH,-0.077000000000001,0.0220606060606061,0.0390150375939848,0.0298754171301445,0.0338094149037544
2901,603682.SH,-0.1360000000000004,0.0929090909090909,0.0649924812030074,0.0416996662958842,0.0239897084048026
2915,603701.SH,-0.2340000000000034,0.0049696969696968,0.0946090225563901,0.0808720800889873,0.0524551172098339
2928,603721.SH,-0.0340000000000037,0.1675151515151522,0.3415037593984958,0.1533414905450491,0.1309971412235558
2968,603813.SH,-0.2230000000000001,0.0252727272727275,0.0809473684210522,0.0626874304783089,0.066961311225462
2982,603838.SH,-0.0749999999999999,0.1161818181818178,0.0877593984962404,0.0551968854282535,0.0430470745187725
2983,603839.SH,-0.1330000000000008,0.0323636363636365,0.0419699248120298,0.0308676307007785,0.0301677148846959
2993,603866.SH,-0.1530000000000011,0.0364242424242428,0.0741203007518796,0.0357953281423802,0.0160221078711643
3010,603889.SH,-0.1630000000000012,0.0293333333333332,0.0350601503759396,0.0209588431590654,0.0041040594625499
3013,603895.SH,-0.0030000000000041,0.178787878787879,0.1976090225563907,0.1392658509454947,0.1038665904326278
3027,603917.SH,-0.1030000000000018,0.0354545454545461,0.0561804511278191,0.0112502780867629,0.0440861444635028
3044,603950.SH,-0.538000000000002,0.0238787878787885,0.0603308270676688,0.0926473859844269,0.0756367448065559
3046,603956.SH,-0.1560000000000009,0.0132121212121213,0.0412781954887216,0.0205361512791989,0.0221829616923955
3054,603969.SH,-0.0950000000000002,0.0495151515151515,0.0631654135338343,0.0387808676307006,0.0246598056032018
3075,603999.SH,-0.2000000000000009,0.0029696969696975,0.0644360902255638,0.0519621802002222,0.0302736801982084
3076,605001.SH,-0.0480000000000003,0.103151515151515,0.0642556390977442,0.0308097886540599,0.0130634648370496
3082,605009.SH,-0.4870000000000041,0.0229090909090938,0.1964285714285703,0.0904649610678522,0.0638410520297306
3123,605167.SH,-0.0960000000000015,0.0242424242424248,0.0126090225563908,0.0234082313681868,0.034074709357728
3129,605180.SH,-0.2030000000000027,0.2080000000000005,0.1102631578947362,0.0772191323692988,0.0500316371259765
3157,605318.SH,-0.0050000000000031,0.1003030303030302,0.1543082706766916,0.0682825361512788,0.054768820278254
3170,605377.SH,-0.001000000000001,0.0587878787878796,0.0715864661654131,0.0427052280311456,0.0042999809414901
3177,605499.SH,-2.788000000000028,2.0878181818181822,2.378097744360902,1.185953281423794,0.2639439679817006
3276,834058.BJ,-1.3710000000000038,0.1912727272727278,0.0748571428571427,0.1238264738598431,0.1808240899561651
3349,838275.BJ,-0.1980000000000014,0.0173333333333336,0.0268270676691728,0.0816929922135704,0.1022698684962835
3378,871245.BJ,-0.1500000000000002,0.0016969696969697,0.387233082706766,0.5947119021134586,0.4346822946445586
